Gene_set	Term	P-value	Adjusted P-value	Old P-value	Old adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Autophagosome Assembly (GO:0000045)	4.832967e-01	5.436659e-01	0	0	1.533567e+00	1.115094e+00	VMP1
GO_Biological_Process_2023	Inorganic Anion Transmembrane Transport (GO:0098661)	4.832967e-01	5.436659e-01	0	0	1.533567e+00	1.115094e+00	GABRA3
GO_Biological_Process_2023	Cellular Response To BMP Stimulus (GO:0071773)	4.886886e-01	5.477874e-01	0	0	1.509183e+00	1.080620e+00	DLX1
GO_Biological_Process_2023	Response To Metal Ion (GO:0010038)	4.886886e-01	5.477874e-01	0	0	1.509183e+00	1.080620e+00	ITPKA
GO_Biological_Process_2023	Positive Regulation Of T Cell Proliferation (GO:0042102)	4.886886e-01	5.477874e-01	0	0	1.509183e+00	1.080620e+00	LEP
GO_Biological_Process_2023	Positive Regulation Of Interleukin-1 Production (GO:0032732)	4.886886e-01	5.477874e-01	0	0	1.509183e+00	1.080620e+00	AIM2
GO_Biological_Process_2023	Protein N-linked Glycosylation (GO:0006487)	4.886886e-01	5.477874e-01	0	0	1.509183e+00	1.080620e+00	FUT9
GO_Biological_Process_2023	Regulation Of Cell-Matrix Adhesion (GO:0001952)	4.940243e-01	5.533770e-01	0	0	1.485561e+00	1.047574e+00	CDKN2A
GO_Biological_Process_2023	Negative Regulation Of Cell Migration (GO:0030336)	4.946047e-01	5.536359e-01	0	0	1.211228e+00	8.527000e-01	COL3A1;SULF1
GO_Biological_Process_2023	Regulation Of Endocytosis (GO:0030100)	4.993045e-01	5.569300e-01	0	0	1.462666e+00	1.015879e+00	SYT7
GO_Biological_Process_2023	Extrinsic Apoptotic Signaling Pathway (GO:0097191)	4.993045e-01	5.569300e-01	0	0	1.462666e+00	1.015879e+00	BCL2L10
GO_Biological_Process_2023	Intermediate Filament Organization (GO:0045109)	4.993045e-01	5.569300e-01	0	0	1.462666e+00	1.015879e+00	NEFL
GO_Biological_Process_2023	Negative Regulation Of Immune Response (GO:0050777)	4.993045e-01	5.569300e-01	0	0	1.462666e+00	1.015879e+00	COL3A1
GO_Biological_Process_2023	Protein Secretion (GO:0009306)	4.993045e-01	5.569300e-01	0	0	1.462666e+00	1.015879e+00	RAB3B
GO_Biological_Process_2023	Negative Regulation Of Cellular Catabolic Process (GO:0031330)	5.045297e-01	5.615727e-01	0	0	1.440465e+00	9.854631e-01	LEP
GO_Biological_Process_2023	Peptidyl-Tyrosine Phosphorylation (GO:0018108)	5.045297e-01	5.615727e-01	0	0	1.440465e+00	9.854631e-01	LEP
GO_Biological_Process_2023	Phospholipid Metabolic Process (GO:0006644)	5.045297e-01	5.615727e-01	0	0	1.440465e+00	9.854631e-01	PLPP2
GO_Biological_Process_2023	Protein Modification By Small Protein Conjugation (GO:0032446)	5.069163e-01	5.638333e-01	0	0	1.083433e+00	7.360944e-01	UBE2C;PLK1;FBXO32;STX1A
GO_Biological_Process_2023	Regulation Of Heart Contraction (GO:0008016)	5.097005e-01	5.657391e-01	0	0	1.418926e+00	9.562597e-01	ATP2A1
GO_Biological_Process_2023	Neutrophil Chemotaxis (GO:0030593)	5.097005e-01	5.657391e-01	0	0	1.418926e+00	9.562597e-01	CXCL13
GO_Biological_Process_2023	Regulation Of Actin Filament Polymerization (GO:0030833)	5.097005e-01	5.657391e-01	0	0	1.418926e+00	9.562597e-01	BAIAP2L2
GO_Biological_Process_2023	Regulation Of Endopeptidase Activity (GO:0052548)	5.148176e-01	5.690278e-01	0	0	1.398021e+00	9.282060e-01	SPOCK1
GO_Biological_Process_2023	Regulation Of mRNA Stability (GO:0043488)	5.148176e-01	5.690278e-01	0	0	1.398021e+00	9.282060e-01	GDNF
GO_Biological_Process_2023	Negative Regulation Of Supramolecular Fiber Organization (GO:1902904)	5.148176e-01	5.690278e-01	0	0	1.398021e+00	9.282060e-01	TPX2
GO_Biological_Process_2023	Positive Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014068)	5.148176e-01	5.690278e-01	0	0	1.398021e+00	9.282060e-01	LEP
GO_Biological_Process_2023	Positive Regulation Of Protein Polymerization (GO:0032273)	5.148176e-01	5.690278e-01	0	0	1.398021e+00	9.282060e-01	BAIAP2L2
GO_Biological_Process_2023	Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0008277)	5.148176e-01	5.690278e-01	0	0	1.398021e+00	9.282060e-01	KLK6
GO_Biological_Process_2023	Negative Regulation Of Epithelial Cell Proliferation (GO:0050680)	5.198813e-01	5.738244e-01	0	0	1.377722e+00	9.012435e-01	SULF1
GO_Biological_Process_2023	Negative Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001237)	5.198813e-01	5.738244e-01	0	0	1.377722e+00	9.012435e-01	GDNF
GO_Biological_Process_2023	Regulation Of Cellular Localization (GO:0060341)	5.248923e-01	5.773452e-01	0	0	1.358003e+00	8.753172e-01	TRIM46
GO_Biological_Process_2023	Cell-Cell Junction Assembly (GO:0007043)	5.248923e-01	5.773452e-01	0	0	1.358003e+00	8.753172e-01	GJB2
GO_Biological_Process_2023	Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179)	5.248923e-01	5.773452e-01	0	0	1.358003e+00	8.753172e-01	COL3A1
GO_Biological_Process_2023	Granulocyte Chemotaxis (GO:0071621)	5.248923e-01	5.773452e-01	0	0	1.358003e+00	8.753172e-01	CXCL13
GO_Biological_Process_2023	Myeloid Leukocyte Differentiation (GO:0002573)	5.248923e-01	5.773452e-01	0	0	1.358003e+00	8.753172e-01	IL31RA
GO_Biological_Process_2023	Ubiquitin-Dependent Protein Catabolic Process (GO:0006511)	5.265009e-01	5.787129e-01	0	0	1.056083e+00	6.774797e-01	UBE2C;UHRF1;KIF14;PRAME
GO_Biological_Process_2023	Heart Development (GO:0007507)	5.270420e-01	5.789062e-01	0	0	1.138385e+00	7.291068e-01	COL3A1;SALL1
GO_Biological_Process_2023	Negative Regulation Of Cell Adhesion (GO:0007162)	5.298512e-01	5.811863e-01	0	0	1.338839e+00	8.503759e-01	SPOCK1
GO_Biological_Process_2023	Plasma Membrane Organization (GO:0007009)	5.298512e-01	5.811863e-01	0	0	1.338839e+00	8.503759e-01	SYT7
GO_Biological_Process_2023	Regulation Of Fat Cell Differentiation (GO:0045598)	5.347585e-01	5.845463e-01	0	0	1.320208e+00	8.263711e-01	LEP
GO_Biological_Process_2023	Cellular Response To Reactive Oxygen Species (GO:0034614)	5.347585e-01	5.845463e-01	0	0	1.320208e+00	8.263711e-01	ECT2
GO_Biological_Process_2023	Defense Response To Gram-negative Bacterium (GO:0050829)	5.347585e-01	5.845463e-01	0	0	1.320208e+00	8.263711e-01	PRB3
GO_Biological_Process_2023	Positive Regulation Of Lymphocyte Proliferation (GO:0050671)	5.347585e-01	5.845463e-01	0	0	1.320208e+00	8.263711e-01	LEP
GO_Biological_Process_2023	Positive Regulation Of Secretion By Cell (GO:1903532)	5.347585e-01	5.845463e-01	0	0	1.320208e+00	8.263711e-01	STX1A
GO_Biological_Process_2023	Gland Development (GO:0048732)	5.396146e-01	5.886367e-01	0	0	1.302087e+00	8.032576e-01	SALL1
GO_Biological_Process_2023	Negative Regulation Of Phosphorylation (GO:0042326)	5.396146e-01	5.886367e-01	0	0	1.302087e+00	8.032576e-01	CDKN2A
GO_Biological_Process_2023	Positive Regulation Of Response To Stimulus (GO:0048584)	5.396146e-01	5.886367e-01	0	0	1.302087e+00	8.032576e-01	DEPDC1B
GO_Biological_Process_2023	Positive Regulation Of Gene Expression (GO:0010628)	5.429548e-01	5.918731e-01	0	0	1.021733e+00	6.240021e-01	TFAP2A;ADM2;DNMT3B;TWIST1;HMGA2
GO_Biological_Process_2023	Neutrophil Migration (GO:1990266)	5.444202e-01	5.930626e-01	0	0	1.284456e+00	7.809927e-01	CXCL13
GO_Biological_Process_2023	Positive Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043123)	5.458183e-01	5.941773e-01	0	0	1.098721e+00	6.652416e-01	TNFRSF25;ECT2
GO_Biological_Process_2023	Cell Morphogenesis Involved In Neuron Differentiation (GO:0048667)	5.491758e-01	5.961943e-01	0	0	1.267295e+00	7.595363e-01	TRIM46
GO_Biological_Process_2023	Organonitrogen Compound Catabolic Process (GO:1901565)	5.491758e-01	5.961943e-01	0	0	1.267295e+00	7.595363e-01	MAGEC2
GO_Biological_Process_2023	Proteolysis Involved In Protein Catabolic Process (GO:0051603)	5.491758e-01	5.961943e-01	0	0	1.267295e+00	7.595363e-01	PMAIP1
GO_Biological_Process_2023	Regulation Of T Cell Proliferation (GO:0042129)	5.491758e-01	5.961943e-01	0	0	1.267295e+00	7.595363e-01	LEP
GO_Biological_Process_2023	Actomyosin Structure Organization (GO:0031032)	5.538819e-01	5.996603e-01	0	0	1.250586e+00	7.388508e-01	FRMD5
GO_Biological_Process_2023	Negative Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030512)	5.538819e-01	5.996603e-01	0	0	1.250586e+00	7.388508e-01	CILP
GO_Biological_Process_2023	Positive Regulation Of Growth (GO:0045927)	5.538819e-01	5.996603e-01	0	0	1.250586e+00	7.388508e-01	LEP
GO_Biological_Process_2023	Positive Regulation Of Tumor Necrosis Factor Production (GO:0032760)	5.538819e-01	5.996603e-01	0	0	1.250586e+00	7.388508e-01	TWIST1
GO_Biological_Process_2023	Regulation Of Organelle Assembly (GO:1902115)	5.585389e-01	6.026441e-01	0	0	1.234310e+00	7.189005e-01	STIL
GO_Biological_Process_2023	Vesicle Fusion (GO:0006906)	5.585389e-01	6.026441e-01	0	0	1.234310e+00	7.189005e-01	SYT7
GO_Biological_Process_2023	Long-Chain Fatty Acid Metabolic Process (GO:0001676)	5.585389e-01	6.026441e-01	0	0	1.234310e+00	7.189005e-01	GLYATL2
GO_Biological_Process_2023	Positive Regulation Of Immune Response (GO:0050778)	5.585389e-01	6.026441e-01	0	0	1.234310e+00	7.189005e-01	POLR3G
GO_Biological_Process_2023	Positive Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903322)	5.585389e-01	6.026441e-01	0	0	1.234310e+00	7.189005e-01	FANCI
GO_Biological_Process_2023	Regulation Of Neuron Differentiation (GO:0045664)	5.631475e-01	6.072032e-01	0	0	1.218452e+00	6.996520e-01	ECT2
GO_Biological_Process_2023	Regulation Of Interleukin-8 Production (GO:0032677)	5.677081e-01	6.117045e-01	0	0	1.202996e+00	6.810735e-01	LEP
GO_Biological_Process_2023	Defense Response To Virus (GO:0051607)	5.700343e-01	6.137937e-01	0	0	1.049927e+00	5.901206e-01	AIM2;PMAIP1
GO_Biological_Process_2023	Positive Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903557)	5.722212e-01	6.157302e-01	0	0	1.187925e+00	6.631353e-01	TWIST1
GO_Biological_Process_2023	Sodium Ion Transmembrane Transport (GO:0035725)	5.766872e-01	6.192746e-01	0	0	1.173227e+00	6.458091e-01	SLC24A2
GO_Biological_Process_2023	Positive Regulation Of Double-Strand Break Repair (GO:2000781)	5.766872e-01	6.192746e-01	0	0	1.173227e+00	6.458091e-01	FOXM1
GO_Biological_Process_2023	Positive Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000060)	5.766872e-01	6.192746e-01	0	0	1.173227e+00	6.458091e-01	PLK1
GO_Biological_Process_2023	Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043281)	5.811068e-01	6.214942e-01	0	0	1.158888e+00	6.290682e-01	PMAIP1
GO_Biological_Process_2023	Regulation Of Interleukin-1 Beta Production (GO:0032651)	5.811068e-01	6.214942e-01	0	0	1.158888e+00	6.290682e-01	AIM2
GO_Biological_Process_2023	Ribosomal Small Subunit Biogenesis (GO:0042274)	5.811068e-01	6.214942e-01	0	0	1.158888e+00	6.290682e-01	IGF2BP3
GO_Biological_Process_2023	Macromolecule Catabolic Process (GO:0009057)	5.811068e-01	6.214942e-01	0	0	1.158888e+00	6.290682e-01	MAGEC2
GO_Biological_Process_2023	Negative Regulation Of Binding (GO:0051100)	5.811068e-01	6.214942e-01	0	0	1.158888e+00	6.290682e-01	HMGA2
GO_Biological_Process_2023	Phospholipase C-activating G Protein-Coupled Receptor Signaling Pathway (GO:0007200)	5.811068e-01	6.214942e-01	0	0	1.158888e+00	6.290682e-01	P2RY6
GO_Biological_Process_2023	Positive Regulation Of Canonical Wnt Signaling Pathway (GO:0090263)	5.854804e-01	6.257495e-01	0	0	1.144894e+00	6.128874e-01	LGR4
GO_Biological_Process_2023	Integrin-Mediated Signaling Pathway (GO:0007229)	5.898084e-01	6.299504e-01	0	0	1.131233e+00	5.972429e-01	COL3A1
GO_Biological_Process_2023	Modification-Dependent Protein Catabolic Process (GO:0019941)	5.933030e-01	6.328300e-01	0	0	1.005263e+00	5.247977e-01	UBE2C;UHRF1
GO_Biological_Process_2023	Neuron Projection Development (GO:0031175)	5.933030e-01	6.328300e-01	0	0	1.005263e+00	5.247977e-01	GDNF;EPHB1
GO_Biological_Process_2023	Cellular Response To Peptide Hormone Stimulus (GO:0071375)	5.983297e-01	6.377624e-01	0	0	1.104864e+00	5.674730e-01	TSHR
GO_Biological_Process_2023	Regulation Of Signal Transduction (GO:0009966)	5.989715e-01	6.380174e-01	0	0	9.946819e-01	5.098155e-01	GDNF;SULF1
GO_Biological_Process_2023	Positive Regulation Of Proteasomal Protein Catabolic Process (GO:1901800)	6.066745e-01	6.453550e-01	0	0	1.079694e+00	5.395912e-01	PLK1
GO_Biological_Process_2023	rRNA Metabolic Process (GO:0016072)	6.066745e-01	6.453550e-01	0	0	1.079694e+00	5.395912e-01	IGF2BP3
GO_Biological_Process_2023	Cellular Response To Cytokine Stimulus (GO:0071345)	6.087546e-01	6.471335e-01	0	0	9.559785e-01	4.744904e-01	AIM2;IL31RA;LRP8
GO_Biological_Process_2023	Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050730)	6.107817e-01	6.484187e-01	0	0	1.067533e+00	5.263106e-01	LRP8
GO_Biological_Process_2023	Vesicle Organization (GO:0016050)	6.107817e-01	6.484187e-01	0	0	1.067533e+00	5.263106e-01	SYT7
GO_Biological_Process_2023	Regulation Of Translation (GO:0006417)	6.128825e-01	6.502134e-01	0	0	9.691735e-01	4.744899e-01	YBX2;IGF2BP3
GO_Biological_Process_2023	Lymphocyte Differentiation (GO:0030098)	6.148463e-01	6.509392e-01	0	0	1.055643e+00	5.134467e-01	LEP
GO_Biological_Process_2023	Positive Regulation Of MAP Kinase Activity (GO:0043406)	6.148463e-01	6.509392e-01	0	0	1.055643e+00	5.134467e-01	EZH2
GO_Biological_Process_2023	Positive Regulation Of Cellular Component Biogenesis (GO:0044089)	6.148463e-01	6.509392e-01	0	0	1.055643e+00	5.134467e-01	VIL1
GO_Biological_Process_2023	Organelle Assembly (GO:0070925)	6.154419e-01	6.509392e-01	0	0	9.463717e-01	4.593828e-01	PLK4;VMP1;ABCB6
GO_Biological_Process_2023	Anterograde Trans-Synaptic Signaling (GO:0098916)	6.156201e-01	6.509392e-01	0	0	9.642272e-01	4.677709e-01	KCNQ2;HTR3A
GO_Biological_Process_2023	Positive Regulation Of MAPK Cascade (GO:0043410)	6.176538e-01	6.526542e-01	0	0	9.432119e-01	4.544651e-01	P2RY6;LEP;EZH2
GO_Biological_Process_2023	Negative Regulation Of Amide Metabolic Process (GO:0034249)	6.188684e-01	6.530669e-01	0	0	1.044014e+00	5.009830e-01	IGF2BP3
GO_Biological_Process_2023	Positive Regulation Of Protein Kinase B Signaling (GO:0051897)	6.188684e-01	6.530669e-01	0	0	1.044014e+00	5.009830e-01	LEP
GO_Biological_Process_2023	Peptidyl-Lysine Modification (GO:0018205)	6.228487e-01	6.568298e-01	0	0	1.032637e+00	4.889037e-01	STX1A
GO_Biological_Process_2023	Regulation Of mRNA Splicing, Via Spliceosome (GO:0048024)	6.267875e-01	6.592291e-01	0	0	1.021505e+00	4.771938e-01	RBFOX1
GO_Biological_Process_2023	Cellular Response To Hormone Stimulus (GO:0032870)	6.267875e-01	6.592291e-01	0	0	1.021505e+00	4.771938e-01	LEP
GO_Biological_Process_2023	Phosphatidylinositol Biosynthetic Process (GO:0006661)	6.267875e-01	6.592291e-01	0	0	1.021505e+00	4.771938e-01	ITPKA
GO_Biological_Process_2023	Positive Regulation Of Epithelial Cell Migration (GO:0010634)	6.267875e-01	6.592291e-01	0	0	1.021505e+00	4.771938e-01	VIL1
GO_Biological_Process_2023	Cell Junction Assembly (GO:0034329)	6.306853e-01	6.628888e-01	0	0	1.010610e+00	4.658391e-01	VMP1
GO_Biological_Process_2023	Regulation Of Defense Response (GO:0031347)	6.345425e-01	6.660595e-01	0	0	9.999449e-01	4.548259e-01	LRP8
GO_Biological_Process_2023	Negative Regulation Of Macromolecule Biosynthetic Process (GO:0010558)	6.345425e-01	6.660595e-01	0	0	9.999449e-01	4.548259e-01	IGF2BP3
GO_Biological_Process_2023	Axon Development (GO:0061564)	6.458747e-01	6.770578e-01	0	0	9.692542e-01	4.237093e-01	TRIM46
GO_Biological_Process_2023	ncRNA Processing (GO:0034470)	6.458747e-01	6.770578e-01	0	0	9.692542e-01	4.237093e-01	IGF2BP3
GO_Biological_Process_2023	Hemopoiesis (GO:0030097)	6.495736e-01	6.800358e-01	0	0	9.594373e-01	4.139388e-01	MELK
GO_Biological_Process_2023	Negative Regulation Of MAPK Cascade (GO:0043409)	6.495736e-01	6.800358e-01	0	0	9.594373e-01	4.139388e-01	FOXM1
GO_Biological_Process_2023	rRNA Processing (GO:0006364)	6.532340e-01	6.834165e-01	0	0	9.498168e-01	4.044508e-01	IGF2BP3
GO_Biological_Process_2023	Positive Regulation Of Inflammatory Response (GO:0050729)	6.568563e-01	6.867528e-01	0	0	9.403867e-01	3.952351e-01	AIM2
GO_Biological_Process_2023	Positive Regulation Of T Cell Activation (GO:0050870)	6.604409e-01	6.900453e-01	0	0	9.311416e-01	3.862819e-01	LEP
GO_Biological_Process_2023	Positive Regulation Of Stress-Activated MAPK Cascade (GO:0032874)	6.639880e-01	6.932945e-01	0	0	9.220759e-01	3.775819e-01	LEP
GO_Biological_Process_2023	Regulation Of Cellular Response To Stress (GO:0080135)	6.674983e-01	6.965008e-01	0	0	9.131847e-01	3.691261e-01	DEPDC1B
GO_Biological_Process_2023	Negative Regulation Of Translation (GO:0017148)	6.709719e-01	6.996648e-01	0	0	9.044627e-01	3.609059e-01	IGF2BP3
GO_Biological_Process_2023	Chromatin Remodeling (GO:0006338)	6.721238e-01	6.999450e-01	0	0	8.668369e-01	3.444053e-01	DEPDC1B;CHEK1
GO_Biological_Process_2023	Translation (GO:0006412)	6.721238e-01	6.999450e-01	0	0	8.668369e-01	3.444053e-01	EEF1A2;IGF2BP3
GO_Biological_Process_2023	Monoatomic Ion Transport (GO:0006811)	6.744094e-01	7.018640e-01	0	0	8.959054e-01	3.529132e-01	SLC24A2
GO_Biological_Process_2023	Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032434)	6.778110e-01	7.049413e-01	0	0	8.875080e-01	3.451401e-01	PLK1
GO_Biological_Process_2023	Regulation Of JNK Cascade (GO:0046328)	6.811772e-01	7.077032e-01	0	0	8.792660e-01	3.375790e-01	EPHB1
GO_Biological_Process_2023	Regulation Of Nucleic Acid-Templated Transcription (GO:1903506)	6.813597e-01	7.077032e-01	0	0	8.621492e-01	3.307764e-01	CRABP2;ONECUT1;HMGA2;EZH2
GO_Biological_Process_2023	Regulation Of Protein Ubiquitination (GO:0031396)	6.845083e-01	7.091148e-01	0	0	8.711754e-01	3.302229e-01	FANCI
GO_Biological_Process_2023	Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0017015)	6.845083e-01	7.091148e-01	0	0	8.711754e-01	3.302229e-01	CILP
GO_Biological_Process_2023	Cytoskeleton Organization (GO:0007010)	6.845083e-01	7.091148e-01	0	0	8.711754e-01	3.302229e-01	MAST1
GO_Biological_Process_2023	Positive Regulation Of Cellular Component Organization (GO:0051130)	6.845083e-01	7.091148e-01	0	0	8.711754e-01	3.302229e-01	CDC20
GO_Biological_Process_2023	T Cell Activation (GO:0042110)	6.878047e-01	7.120643e-01	0	0	8.632318e-01	3.230648e-01	LEP
GO_Biological_Process_2023	Regulation Of Protein-Containing Complex Assembly (GO:0043254)	6.942948e-01	7.178456e-01	0	0	8.477702e-01	3.093162e-01	HJURP
GO_Biological_Process_2023	Regulation Of MAP Kinase Activity (GO:0043405)	6.942948e-01	7.178456e-01	0	0	8.477702e-01	3.093162e-01	EZH2
GO_Biological_Process_2023	Protein Processing (GO:0016485)	6.974892e-01	7.204870e-01	0	0	8.402446e-01	3.027134e-01	KLK6
GO_Biological_Process_2023	Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122)	6.977587e-01	7.204870e-01	0	0	8.251284e-01	2.969488e-01	TNFRSF25;ECT2
GO_Biological_Process_2023	Regulation Of Protein Binding (GO:0043393)	7.006503e-01	7.225314e-01	0	0	8.328511e-01	2.962837e-01	PLK1
GO_Biological_Process_2023	Cellular Response To Molecule Of Bacterial Origin (GO:0071219)	7.006503e-01	7.225314e-01	0	0	8.328511e-01	2.962837e-01	CXCL13
GO_Biological_Process_2023	Ribonucleoprotein Complex Biogenesis (GO:0022613)	7.037785e-01	7.252854e-01	0	0	8.255862e-01	2.900215e-01	IGF2BP3
GO_Biological_Process_2023	Cellular Response To Tumor Necrosis Factor (GO:0071356)	7.068741e-01	7.280022e-01	0	0	8.184465e-01	2.839213e-01	AIM2
GO_Biological_Process_2023	Regulation Of Autophagy (GO:0010506)	7.153439e-01	7.362468e-01	0	0	7.972165e-01	2.670611e-01	LEP;EEF1A2
GO_Biological_Process_2023	Negative Regulation Of Growth (GO:0045926)	7.189370e-01	7.389852e-01	0	0	7.910777e-01	2.610410e-01	CDKN2A
GO_Biological_Process_2023	Protein Localization To Nucleus (GO:0034504)	7.189370e-01	7.389852e-01	0	0	7.910777e-01	2.610410e-01	PLK1
GO_Biological_Process_2023	Cytosolic Transport (GO:0016482)	7.218745e-01	7.415238e-01	0	0	7.845182e-01	2.556776e-01	SYT7
GO_Biological_Process_2023	Cellular Response To Lipopolysaccharide (GO:0071222)	7.247815e-01	7.421051e-01	0	0	7.780663e-01	2.504479e-01	CXCL13
GO_Biological_Process_2023	Cellular Response To Starvation (GO:0009267)	7.247815e-01	7.421051e-01	0	0	7.780663e-01	2.504479e-01	PMAIP1
GO_Biological_Process_2023	Response To Cytokine (GO:0034097)	7.247815e-01	7.421051e-01	0	0	7.780663e-01	2.504479e-01	COL3A1
GO_Biological_Process_2023	Organonitrogen Compound Biosynthetic Process (GO:1901566)	7.247815e-01	7.421051e-01	0	0	7.780663e-01	2.504479e-01	PLPP2
GO_Biological_Process_2023	Protein Dephosphorylation (GO:0006470)	7.247815e-01	7.421051e-01	0	0	7.780663e-01	2.504479e-01	PTPRH
GO_Biological_Process_2023	Regulation Of Response To External Stimulus (GO:0032101)	7.305047e-01	7.470000e-01	0	0	7.654746e-01	2.403740e-01	LRP8
GO_Biological_Process_2023	Regulation Of Tumor Necrosis Factor Production (GO:0032680)	7.305047e-01	7.470000e-01	0	0	7.654746e-01	2.403740e-01	TWIST1
GO_Biological_Process_2023	Positive Regulation Of Intracellular Protein Transport (GO:0090316)	7.333217e-01	7.489142e-01	0	0	7.593298e-01	2.355220e-01	ECT2
GO_Biological_Process_2023	Regulation Of DNA Repair (GO:0006282)	7.333217e-01	7.489142e-01	0	0	7.593298e-01	2.355220e-01	DEPDC1B
GO_Biological_Process_2023	Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178)	7.388678e-01	7.540924e-01	0	0	7.473307e-01	2.261694e-01	COL3A1
